CustomerId,Surname,CreditScore,CreditScoreTerms,Geography,Gender,Age,Age Group,Tenure,Customer_with_Bank,Balance,Balance_Avaliable,NumOfProducts,Service_Use_bank,HasCrCard,IsActiveMember,EstimatedSalary,Salary_Customer,Exited
15575486,Okoli,529,Good,France,Female,27,Adult,1,New,0,Zero Amount,2,Average,1,1,37769.98,Average,0
15780215,Berry,636,Good,France,Male,31,Adult,6,old,0,Zero Amount,2,Average,1,1,2382.61,veryLow,0
15686099,Ruse,563,Good,Spain,Male,61,Senior,1,New,82182.1,Average Amount,1,Low,1,0,106826.92,Good,1
15739042,Bogolyubov,767,Good,France,Female,35,Adult,9,old,0,Zero Amount,2,Average,1,0,39511.61,Average,0
15815316,Kennedy,644,Good,France,Male,50,Adult,9,old,76817,Average Amount,4,Excelent,1,0,196371.13,Excelent,1
15778489,Bolton,780,Good,Germany,Male,71,Senior,9,old,142550.25,Good,2,Average,1,1,122506.78,Excelent,0
15786389,Chuang,635,Good,Spain,Female,41,Adult,10,old,0,Zero Amount,2,Average,1,1,61994.2,Average,0
15601787,Greco,641,Good,Germany,Male,35,Adult,2,New,103711.56,Good,1,Low,0,1,192464.21,Excelent,1
15624715,Ma,593,Good,Spain,Female,40,Adult,2,New,0,Zero Amount,1,Low,1,1,5194.95,Low,0
15763093,Nucci,540,Good,Germany,Female,35,Adult,7,old,128369.75,Good,2,Average,1,0,198256.15,Excelent,0
15572073,Yao,663,Good,Spain,Male,35,Adult,5,New,0,Zero Amount,2,Average,1,1,62634.94,Average,0
15780256,Palfreyman,630,Good,France,Male,34,Adult,9,old,0,Zero Amount,2,Average,1,1,114006.35,Good,0
15659305,Webster,605,Good,Germany,Male,19,Teenager,8,old,166133.28,Good,1,Low,1,1,107994.99,Good,0
15638882,Cardell,710,Good,Germany,Female,62,Senior,9,old,148214.36,Good,1,Low,1,0,48571.14,Average,1
15714680,Bianchi,755,Good,France,Female,78,Senior,5,New,121206.96,Good,1,Low,1,1,76016.49,Good,0
15777217,Somadina,641,Good,Spain,Male,25,Adult,10,old,0,Zero Amount,2,Average,1,1,180808.39,Excelent,0
15739123,Mellor,737,Good,Germany,Male,50,Adult,4,New,127552.85,Good,2,Average,1,0,4225.11,veryLow,0
15594450,Tomlinson,695,Good,France,Male,49,Adult,9,old,159458.53,Good,1,Low,1,0,135841.35,Excelent,0
15797751,Pai,466,Not Good,Germany,Female,47,Adult,5,New,102085.72,Good,1,Low,1,1,183536.24,Excelent,1
15691543,Lennox,558,Good,Germany,Male,58,Senior,2,New,142537.18,Good,1,Low,1,1,88791.83,Good,0
15722845,Meldrum,665,Good,Spain,Male,29,Adult,1,New,182781.74,Good,2,Average,1,1,63732.9,Average,0
15605804,Watson,737,Good,France,Male,45,Adult,10,old,0,Zero Amount,2,Average,1,0,1364.54,veryLow,0
15702061,Findlay,654,Good,France,Male,29,Adult,7,old,0,Zero Amount,2,Average,1,1,149184.15,Excelent,0
15694321,Su,619,Good,France,Female,28,Adult,3,New,0,Zero Amount,2,Average,1,0,53394.12,Average,0
15798749,Davidson,845,Excelent,Germany,Female,43,Adult,3,New,152063.59,Good,2,Average,1,0,97910.06,Good,0
15720050,Barrett,727,Good,France,Female,28,Adult,2,New,110997.76,Good,1,Low,1,0,101433.76,Good,0
15758048,Miah,582,Good,France,Male,50,Adult,2,New,148942,Good,1,Low,1,1,116944.3,Good,0
15805681,Chamberlain,716,Good,France,Male,41,Adult,9,old,0,Zero Amount,1,Low,1,1,113267.48,Good,0
15802809,Vidal,660,Good,Spain,Female,36,Adult,0,New,84438.57,Average Amount,1,Low,1,1,181449.51,Excelent,0
15807239,Lung,664,Good,France,Female,34,Adult,7,old,93920.47,Average Amount,1,Low,0,0,179913.98,Excelent,0
15749093,Tretyakova,801,Excelent,France,Male,43,Adult,4,New,158713.08,Good,2,Average,0,0,98586.14,Good,0
15689344,Montgomery,615,Good,Spain,Male,42,Adult,4,New,0,Zero Amount,3,Good,0,1,120321.09,Excelent,0
15606076,Golubev,718,Good,Germany,Male,63,Senior,7,old,123204.88,Good,1,Low,1,1,100538.8,Good,0
15610090,Han,667,Good,France,Male,40,Adult,8,old,72945.29,Average Amount,2,Average,1,0,98931.5,Good,0
15693926,Pan,670,Good,Spain,Male,37,Adult,0,New,178742.71,Good,1,Low,1,1,194493.57,Excelent,0
15791501,Carroll,590,Good,France,Male,43,Adult,8,old,0,Zero Amount,2,Average,1,1,143628.31,Excelent,0
15621870,Hawkins,739,Good,Spain,Female,40,Adult,8,old,0,Zero Amount,1,Low,1,0,167030.51,Excelent,0
15734711,Loggia,373,Not Good,France,Male,42,Adult,7,old,0,Zero Amount,1,Low,1,0,77786.37,Good,1
15814405,Chesnokova,418,Not Good,France,Female,46,Adult,9,old,0,Zero Amount,1,Low,1,1,81014.5,Good,1
15729359,Chambers,837,Excelent,France,Female,29,Adult,9,old,0,Zero Amount,2,Average,1,1,41866.26,Average,0
15606944,Fleming,645,Good,Germany,Male,43,Adult,9,old,140121.17,Good,1,Low,1,0,11302.7,Low,1
15671934,Veale,552,Good,Germany,Male,39,Adult,2,New,132906.88,Good,1,Low,0,1,149384.43,Excelent,0
15641773,Browne,580,Good,Germany,Male,45,Adult,2,New,179334.83,Good,2,Average,1,1,169303.65,Excelent,0
15701972,Parsons,684,Good,France,Male,35,Adult,3,New,137179.39,Good,1,Low,1,1,37264.11,Average,0
15749114,Bailey,634,Good,Spain,Male,35,Adult,3,New,0,Zero Amount,2,Average,1,1,19515.48,Low,0
15780362,Ferrari,607,Good,France,Female,49,Adult,9,old,119960.29,Good,2,Average,1,0,103068.22,Good,0
15753229,Genovese,802,Excelent,France,Male,29,Adult,9,old,127414.55,Good,1,Low,1,1,134459.12,Excelent,0
15656009,McIntyre,736,Good,France,Female,36,Adult,6,old,0,Zero Amount,1,Low,1,0,70496.66,Good,0
15785024,Warner,629,Good,France,Female,40,Adult,9,old,137409.19,Good,1,Low,1,0,175877.7,Excelent,1
15670492,Gordon,737,Good,France,Male,28,Adult,8,old,0,Zero Amount,2,Average,1,0,106390.01,Good,0
15795458,McMillan,718,Good,Spain,Female,39,Adult,2,New,0,Zero Amount,1,Low,1,1,52138.49,Average,0
15732438,Cheng,561,Good,France,Male,43,Adult,4,New,0,Zero Amount,4,Excelent,0,0,18522.91,Low,1
15781987,Akhtar,641,Good,France,Male,31,Adult,9,old,112494.99,Good,1,Low,1,1,32231.6,Average,0
15775826,Iadanza,677,Good,France,Male,30,Adult,1,New,78133.15,Average Amount,1,Low,0,1,174225.88,Excelent,0
15807457,Abernathy,641,Good,Spain,Female,36,Adult,1,New,0,Zero Amount,2,Average,1,0,102021.39,Good,0
15632538,Watson,658,Good,Spain,Female,32,Adult,5,New,145553.07,Good,1,Low,1,1,31484.76,Average,0
15641389,Shen,659,Good,Germany,Male,48,Adult,4,New,123593.22,Good,2,Average,1,0,82469.06,Good,1
15657306,Kershaw,567,Good,France,Female,47,Adult,2,New,0,Zero Amount,1,Low,0,0,110900.43,Good,1
15709447,Reed,584,Good,France,Female,26,Adult,0,New,146286.22,Good,1,Low,1,0,105105.35,Good,0
15762682,Mitchell,709,Good,Spain,Female,35,Adult,1,New,111827.27,Good,2,Average,1,0,12674.68,Low,0
15626042,Webb,690,Good,Spain,Female,26,Adult,2,New,0,Zero Amount,2,Average,1,1,93255.85,Good,0
15597109,Vanzetti,627,Good,France,Male,70,Senior,1,New,94416.78,Average Amount,1,Low,0,1,145299.5,Excelent,0
15756148,Nnanna,765,Good,Spain,Male,45,Adult,2,New,91549.78,Average Amount,1,Low,1,1,47139.44,Average,0
15665634,Campbell,645,Good,France,Female,38,Adult,7,old,59568.57,Average Amount,1,Low,1,1,167723.25,Excelent,0
15739997,Capon,716,Good,France,Female,23,Adult,2,New,94464.81,Average Amount,2,Average,0,1,185900.88,Excelent,0
15686242,Otutodilichukwu,771,Good,France,Female,57,Senior,4,New,0,Zero Amount,1,Low,0,0,85876.67,Good,1
15759244,Boone,687,Good,Germany,Male,44,Adult,8,old,95368.14,Average Amount,2,Average,1,1,1787.85,veryLow,0
15672027,McIntyre,717,Good,Germany,Female,33,Adult,10,old,102185.42,Good,2,Average,1,0,23231.93,Low,0
15594576,Zhdanov,524,Good,France,Male,32,Adult,1,New,144875.71,Good,1,Low,0,0,187740.04,Excelent,0
15707138,Nagy,679,Good,Spain,Male,39,Adult,5,New,0,Zero Amount,2,Average,1,1,100060.54,Good,0
15756954,Lombardo,538,Good,France,Female,32,Adult,2,New,0,Zero Amount,1,Low,1,1,80130.54,Good,0
15619130,Simpson,752,Good,Germany,Female,37,Adult,5,New,113291.05,Good,2,Average,1,1,132467.54,Excelent,0
15639665,Herbert,846,Excelent,Spain,Male,61,Senior,0,New,0,Zero Amount,2,Average,1,1,96202.44,Good,0
15571065,Lehr,532,Good,Spain,Female,39,Adult,0,New,0,Zero Amount,2,Average,1,0,94977.3,Good,0
15686060,Chou,670,Good,Germany,Male,43,Adult,9,old,111677.88,Good,1,Low,1,0,178827.3,Excelent,1
15615753,Upchurch,597,Good,Germany,Female,35,Adult,8,old,131101.04,Good,1,Low,1,1,192852.67,Excelent,0
15800961,Ugorji,627,Good,Germany,Male,52,Senior,1,New,76101.81,Average Amount,2,Average,0,1,177238.35,Excelent,0
15763065,Palerma,700,Good,Spain,Female,40,Adult,2,New,0,Zero Amount,2,Average,1,0,199753.97,Excelent,0
15672467,Coles,766,Good,France,Female,52,Senior,7,old,92510.9,Average Amount,2,Average,0,1,66193.61,Average,0
15752915,Hsueh,488,Not Good,France,Female,34,Adult,2,New,0,Zero Amount,2,Average,1,1,181270.84,Excelent,0
15744695,Tu,694,Good,France,Male,39,Adult,5,New,77652.4,Average Amount,1,Low,1,1,25407.59,Low,0
15584897,Kuo,639,Good,France,Female,31,Adult,3,New,98360.03,Average Amount,1,Low,0,0,20973.8,Low,0
15601857,Woodhouse,705,Good,Germany,Female,46,Adult,4,New,115518.07,Good,1,Low,0,0,76544.9,Good,1
15674156,Tretiakova,810,Excelent,Germany,Male,69,Senior,3,New,27288.43,Average Amount,1,Low,1,1,110509.9,Good,0
15695465,Gibson,638,Good,France,Female,36,Adult,6,old,0,Zero Amount,1,Low,1,0,164247.51,Excelent,0
15792232,Moss,595,Good,Spain,Female,43,Adult,5,New,0,Zero Amount,2,Average,0,0,105149.8,Good,0
15807900,Chineze,575,Good,France,Male,36,Adult,7,old,0,Zero Amount,1,Low,1,1,55868.97,Average,1
15743760,Davidson,850,Excelent,France,Male,31,Adult,6,old,131996.66,Good,2,Average,1,1,178747.43,Excelent,0
15652835,Liang,419,Not Good,Spain,Female,27,Adult,2,New,121580.42,Good,1,Low,0,1,134720.51,Excelent,0
15767818,Graham,640,Good,France,Male,55,Senior,10,old,132436.34,Good,1,Low,1,0,978.66,veryLow,0
15591150,Nwebube,570,Good,Spain,Male,34,Adult,10,old,0,Zero Amount,2,Average,0,1,183387.12,Excelent,0
15734659,Sozonov,640,Good,Germany,Female,46,Adult,5,New,107978.4,Good,2,Average,1,0,155876.06,Excelent,0
15796115,Forbes,689,Good,Germany,Female,40,Adult,4,New,78119.59,Average Amount,4,Excelent,1,0,119259.34,Good,1
15724648,Chikezie,725,Good,France,Male,26,Adult,6,old,98684.15,Average Amount,1,Low,0,0,133720.57,Excelent,0
15737732,Onwuemelie,751,Good,France,Female,44,Adult,10,old,0,Zero Amount,2,Average,1,0,170634.49,Excelent,0
15632280,Toth,544,Good,Spain,Female,53,Senior,9,old,0,Zero Amount,1,Low,1,0,125692.07,Excelent,1
15750407,Hunt,768,Good,Germany,Female,43,Adult,2,New,129264.05,Good,2,Average,0,0,19150.14,Low,0
15795370,Mazure,648,Good,Germany,Male,37,Adult,6,old,131753.41,Good,1,Low,1,0,86894.67,Good,0
15656829,Hughes,577,Good,Spain,Female,33,Adult,6,old,0,Zero Amount,2,Average,1,0,57975.8,Average,0
15643794,Bennett,639,Good,Spain,Female,27,Adult,2,New,0,Zero Amount,1,Low,1,1,82938.99,Good,0
15798605,Tien,686,Good,Germany,Male,26,Adult,1,New,57422.62,Average Amount,1,Low,1,1,79189.4,Good,0
15637324,Kay,657,Good,France,Female,28,Adult,7,old,0,Zero Amount,2,Average,0,1,5177.62,Low,0
15589589,Bryan,613,Good,France,Male,34,Adult,5,New,144094.2,Good,1,Low,1,0,44510.26,Average,0
15778936,Ingamells,701,Good,France,Male,33,Adult,9,old,147510.34,Good,1,Low,1,0,190611.92,Excelent,0
15757385,Milne,578,Good,Spain,Female,28,Adult,8,old,161592.76,Good,1,Low,1,0,177834.79,Excelent,0
15666200,Lombardo,689,Good,France,Female,40,Adult,1,New,0,Zero Amount,2,Average,1,1,119446.64,Good,0
15683977,Owens,687,Good,Spain,Female,72,Senior,4,New,0,Zero Amount,2,Average,1,1,50267.69,Average,0
15675518,Charlton,499,Not Good,Spain,Female,53,Senior,1,New,75225.53,Average Amount,2,Average,0,0,144849.1,Excelent,1
15584812,Overby,693,Good,Spain,Female,39,Adult,0,New,0,Zero Amount,2,Average,0,0,81901.6,Good,0
15752984,Chifley,737,Good,France,Female,70,Senior,9,old,87542.89,Average Amount,2,Average,1,1,42576.86,Average,0
15577913,Oliver,651,Good,France,Female,32,Adult,8,old,144581.96,Good,1,Low,1,1,87609.5,Good,0
15591980,Hill,753,Good,France,Male,33,Adult,5,New,122568.05,Good,2,Average,1,1,82820.85,Good,0
15598948,DeRose,523,Good,Spain,Female,24,Adult,5,New,172231.93,Good,1,Low,0,1,155144.12,Excelent,0
15574142,Chuang,458,Not Good,Germany,Female,28,Adult,2,New,171932.26,Good,2,Average,1,1,9578.24,Low,0
15582903,Edwards,643,Good,France,Male,39,Adult,7,old,0,Zero Amount,2,Average,1,1,170392.59,Excelent,0
15733229,Rodriguez,638,Good,Spain,Female,34,Adult,7,old,0,Zero Amount,2,Average,0,0,3946.29,veryLow,0
15635752,Lo,685,Good,Germany,Male,38,Adult,4,New,111798.06,Good,2,Average,1,1,102184.66,Good,0
15771000,Powell,684,Good,France,Male,38,Adult,4,New,0,Zero Amount,3,Good,1,0,75609.84,Good,0
15804864,Chu,670,Good,France,Female,27,Adult,5,New,79336.61,Average Amount,1,Low,1,1,26170.08,Low,0
15641175,Munro,701,Good,Germany,Male,63,Senior,3,New,120916.52,Good,3,Good,0,0,144727.45,Excelent,1
15692226,Onwumelu,705,Good,France,Female,31,Adult,3,New,142905.51,Good,1,Low,1,1,58134.97,Average,0
15584156,Siciliani,593,Good,Spain,Male,27,Adult,10,old,0,Zero Amount,3,Good,0,0,94620,Good,1
15702656,Yobachi,651,Good,France,Female,33,Adult,1,New,96834.78,Average Amount,1,Low,1,0,108764.69,Good,0
15606552,Akabueze,741,Good,France,Male,37,Adult,9,old,105261.76,Good,2,Average,1,1,149503.54,Excelent,0
15687001,Chiemenam,596,Good,Germany,Male,54,Senior,1,New,123544,Good,1,Low,1,1,120314.75,Excelent,1
15781903,Odinakachukwu,581,Good,Germany,Male,41,Adult,2,New,127913.71,Good,2,Average,1,1,44205.95,Average,0
15731951,Reilly,689,Good,Spain,Female,28,Adult,5,New,95328.6,Average Amount,1,Low,1,0,6129.61,Low,1
15580953,Forbes,544,Good,France,Male,30,Adult,4,New,73218.89,Average Amount,1,Low,0,1,126796.69,Excelent,0
15810390,Amadi,718,Good,France,Female,41,Adult,1,New,0,Zero Amount,2,Average,0,1,27509.52,Low,1
15628274,Ferri,583,Good,Germany,Male,35,Adult,8,old,149995.72,Good,2,Average,1,0,42143.55,Average,0
15615444,Y?an,663,Good,Germany,Male,28,Adult,8,old,123674.28,Good,2,Average,1,1,87985.2,Good,0
15784010,Williamson,666,Good,Germany,Male,33,Adult,2,New,124125.26,Good,1,Low,1,0,81884.8,Good,0
15571586,Briggs,524,Good,Spain,Male,29,Adult,3,New,159035.45,Good,1,Low,1,0,2705.31,veryLow,1
15748616,Napolitani,599,Good,France,Male,27,Adult,5,New,0,Zero Amount,2,Average,1,0,30546.4,Average,0
15769402,Carpenter,667,Good,France,Male,27,Adult,7,old,156811.74,Good,1,Low,1,1,149402.59,Excelent,0
15739248,Lin,727,Good,France,Male,52,Senior,4,New,0,Zero Amount,2,Average,1,1,118429.02,Good,0
15603481,Robinson,689,Good,Spain,Female,55,Senior,4,New,0,Zero Amount,2,Average,1,1,58442.25,Average,0
15723604,Collins,639,Good,France,Male,39,Adult,6,old,150555.83,Good,1,Low,1,0,30414.17,Average,0
15797822,Kingsley,678,Good,France,Male,28,Adult,2,New,109137.12,Good,1,Low,1,1,58814.41,Average,0
15665064,Harvey,523,Good,France,Male,36,Adult,8,old,158351.02,Good,2,Average,1,0,155304.53,Excelent,0
15640580,Obiora,650,Good,France,Female,47,Adult,9,old,0,Zero Amount,1,Low,1,0,187943.6,Excelent,0
15581089,Knight,744,Good,Spain,Male,35,Adult,7,old,0,Zero Amount,2,Average,1,1,43036.6,Average,0
15728605,Hung,697,Good,France,Male,40,Adult,4,New,0,Zero Amount,2,Average,0,1,26543.28,Low,0
15737385,Curtis,800,Good,Spain,Female,46,Adult,6,old,0,Zero Amount,2,Average,1,0,171928.04,Excelent,0
15714789,Perez,664,Good,France,Male,24,Adult,7,old,0,Zero Amount,1,Low,0,1,35611.35,Average,0
15786035,Gosnell,740,Good,France,Male,39,Adult,9,old,0,Zero Amount,2,Average,1,0,19047.23,Low,0
15815259,Fang,835,Excelent,France,Female,56,Senior,2,New,0,Zero Amount,2,Average,1,1,39820.13,Average,0
15592716,Clarke,559,Good,France,Male,52,Senior,2,New,0,Zero Amount,1,Low,1,0,129013.59,Excelent,1
15734850,Milanesi,676,Good,Spain,Male,36,Adult,1,New,82729.49,Average Amount,1,Low,1,0,113810.12,Good,0
15638047,Chia,613,Good,Germany,Female,45,Adult,9,old,142765.24,Good,2,Average,1,0,34749.65,Average,0
15674573,Gearhart,713,Good,France,Female,25,Adult,4,New,121172.97,Good,1,Low,1,1,56268.98,Average,0
15694859,McLean,751,Good,Germany,Female,28,Adult,10,old,132932.14,Good,2,Average,1,1,46630.47,Average,0
15776404,Williamson,523,Good,France,Male,22,Adult,8,old,123374.46,Good,1,Low,1,1,124906.59,Excelent,0
15579345,Murphy,775,Good,Germany,Female,74,Senior,0,New,161371.5,Good,1,Low,1,1,134869.93,Excelent,0
15690733,Angelo,608,Good,Spain,Male,45,Adult,4,New,0,Zero Amount,2,Average,0,0,36697.48,Average,1
15631481,Thomson,673,Good,France,Male,51,Senior,8,old,79563.36,Average Amount,2,Average,1,1,172200.91,Excelent,0
15620988,Murray,616,Good,France,Male,46,Adult,2,New,0,Zero Amount,2,Average,1,0,137136.46,Excelent,0
15571529,Kirby,650,Good,Germany,Female,48,Adult,7,old,138232.24,Good,1,Low,1,0,57594.78,Average,0
15592104,Lane,655,Good,France,Female,41,Adult,5,New,0,Zero Amount,1,Low,0,0,36548,Average,1
15651900,Bergamaschi,782,Good,Germany,Female,53,Senior,1,New,81571.05,Average Amount,1,Low,1,0,182960.46,Excelent,1
15596212,Yang,781,Good,Spain,Male,35,Adult,1,New,0,Zero Amount,2,Average,0,0,42117.9,Average,0
15710687,Mills,593,Good,France,Female,33,Adult,0,New,95927.04,Average Amount,1,Low,1,0,199478.05,Excelent,0
15613787,Chidubem,505,Good,Spain,Male,35,Adult,8,old,116932.59,Good,1,Low,1,0,91092.84,Good,0
15599211,Findlay,707,Good,France,Male,40,Adult,1,New,0,Zero Amount,2,Average,1,0,14090.4,Low,1
15675983,Wood,692,Good,France,Female,36,Adult,3,New,79551.12,Average Amount,1,Low,0,1,178267.07,Excelent,0
15622370,Boyle,813,Excelent,Germany,Male,30,Adult,1,New,116416.94,Good,1,Low,0,1,85808.22,Good,0
15656319,Toscano,850,Excelent,Spain,Male,37,Adult,4,New,88141.1,Average Amount,1,Low,1,0,109659.12,Good,0
15605130,Seccombe,753,Good,France,Male,32,Adult,6,old,177729.13,Good,1,Low,1,1,161642.08,Excelent,0
15672574,Uspenskaya,850,Excelent,Spain,Female,32,Adult,5,New,0,Zero Amount,1,Low,1,1,3830.59,veryLow,0
15659355,McKenzie,671,Good,Spain,Male,32,Adult,6,old,123912.78,Good,2,Average,1,1,146636.44,Excelent,0
15777907,Liang,791,Good,France,Female,33,Adult,3,New,0,Zero Amount,1,Low,1,1,144413.92,Excelent,1
15655171,Yermakova,624,Good,France,Male,80,Senior,3,New,0,Zero Amount,1,Low,1,1,65801.44,Average,0
15619674,White,649,Good,France,Female,35,Adult,4,New,108306.44,Good,1,Low,1,1,192486.24,Excelent,0
15775192,Rounsevell,732,Good,Germany,Female,48,Adult,4,New,102962.62,Good,1,Low,1,0,120852.85,Excelent,1
15617657,Ts'ai,664,Good,France,Female,36,Adult,0,New,103502.22,Good,1,Low,1,1,146191.82,Excelent,0
15688951,Stoneman,789,Good,Germany,Male,43,Adult,8,old,119654.44,Good,2,Average,0,1,148412.24,Excelent,1
15763460,Yao,680,Good,France,Male,33,Adult,10,old,183768.47,Good,1,Low,1,0,164119.35,Excelent,0
15756992,Chukwukere,701,Good,France,Male,37,Adult,1,New,0,Zero Amount,2,Average,1,0,163457.55,Excelent,0
15617454,Ifeatu,684,Good,France,Female,25,Adult,1,New,0,Zero Amount,2,Average,0,1,144978.47,Excelent,0
15701932,Millar,586,Good,France,Female,52,Senior,6,old,140900.97,Good,1,Low,1,1,67288.89,Average,0
15700813,Igwebuike,522,Good,Germany,Female,25,Adult,5,New,94049.92,Average Amount,2,Average,1,0,103269,Good,0
15645600,Obidimkpa,739,Good,Spain,Female,27,Adult,8,old,98926.4,Average Amount,1,Low,1,1,106969.98,Good,0
15634146,Hou,835,Excelent,Germany,Male,18,Teenager,2,New,142872.36,Good,1,Low,1,1,117632.63,Good,0
15686743,Moody,790,Good,Spain,Male,29,Adult,3,New,46057.96,Average Amount,2,Average,1,1,189777.66,Excelent,0
15698792,Keldie,671,Good,France,Female,48,Adult,6,old,119769.77,Good,1,Low,0,1,66032.65,Average,0
15591724,Liu,560,Good,France,Female,44,Adult,5,New,143244.97,Good,1,Low,1,0,98661.27,Good,0
15571281,Ts'ao,651,Good,France,Male,28,Adult,10,old,79562.98,Average Amount,1,Low,1,1,74687.37,Good,0
15661380,Walker,682,Good,France,Male,69,Senior,6,old,0,Zero Amount,2,Average,0,1,149604.18,Excelent,0
15728885,Defalco,808,Excelent,France,Male,41,Adult,0,New,0,Zero Amount,1,Low,1,1,79888.78,Good,0
15618950,Lo Duca,644,Good,Spain,Male,26,Adult,8,old,96659.64,Average Amount,2,Average,1,1,138775.69,Excelent,0
15609804,Hyde,688,Good,France,Male,29,Adult,1,New,0,Zero Amount,2,Average,1,0,154695.57,Excelent,0
15735849,Kanayochukwu,617,Good,France,Female,26,Adult,2,New,165947.99,Good,2,Average,0,1,168834.38,Excelent,0
15652948,Yen,738,Good,France,Male,33,Adult,4,New,92676.3,Average Amount,1,Low,1,0,105817.63,Good,0
15618155,Ts'ui,663,Good,France,Male,45,Adult,5,New,83195.12,Average Amount,1,Low,1,1,48682.1,Average,0
15566378,Tillman,515,Good,France,Male,48,Adult,5,New,129387.94,Good,1,Low,0,1,147955.91,Excelent,1
15565879,Riley,845,Excelent,France,Female,28,Adult,9,old,0,Zero Amount,2,Average,1,1,56185.98,Average,0
15792922,Tu,639,Good,Spain,Male,38,Adult,9,old,130233.14,Good,1,Low,1,1,81861.1,Good,0
15770567,Ruiz,557,Good,France,Female,32,Adult,3,New,123502.53,Good,1,Low,1,1,69826.8,Average,0
15738042,Goliwe,543,Good,Germany,Male,37,Adult,8,old,140894.06,Good,2,Average,1,1,118059.19,Good,0
15714920,Balashov,585,Good,Germany,Male,44,Adult,7,old,163867.86,Good,1,Low,1,1,112333.22,Good,0
15782121,Leonard,610,Good,France,Female,27,Adult,2,New,0,Zero Amount,2,Average,1,0,14546.76,Low,0
15673180,Onyekaozulu,727,Good,Germany,Female,18,Teenager,2,New,93816.7,Average Amount,2,Average,1,0,126172.11,Excelent,0
15660636,Carpenter,540,Good,Spain,Female,40,Adult,8,old,0,Zero Amount,2,Average,1,0,3560,veryLow,0
15664504,Beede,418,Not Good,France,Male,35,Adult,7,old,0,Zero Amount,2,Average,1,1,88878.15,Good,0
15790322,Beneventi,660,Good,France,Female,32,Adult,0,New,114668.89,Good,1,Low,1,0,84605,Good,0
15739847,Sadlier,850,Excelent,Germany,Male,38,Adult,5,New,146756.68,Good,1,Low,1,0,78268.61,Good,0
15699415,Lewis,618,Good,France,Female,46,Adult,6,old,150213.71,Good,1,Low,1,0,120668.46,Excelent,1
15665521,Chiazagomekpele,642,Good,Germany,Male,18,Teenager,5,New,111183.53,Good,2,Average,0,1,10063.75,Low,0
15682868,Elliott,850,Excelent,France,Female,40,Adult,9,old,99816.46,Average Amount,1,Low,1,1,163989.66,Excelent,1
15584462,Liang,739,Good,France,Male,34,Adult,9,old,0,Zero Amount,1,Low,1,0,60584.33,Average,0
15661708,She,508,Good,France,Female,41,Adult,5,New,0,Zero Amount,2,Average,1,1,94170.84,Good,0
15584452,Bozeman,667,Good,France,Male,41,Adult,6,old,0,Zero Amount,2,Average,0,0,167181.77,Excelent,0
15717010,Yu,741,Good,France,Female,60,Senior,5,New,0,Zero Amount,1,Low,1,1,38914.51,Average,0
15643828,Teng,592,Good,France,Male,29,Adult,7,old,0,Zero Amount,2,Average,1,1,91196.67,Good,0
15733361,Davide,651,Good,Germany,Female,45,Adult,6,old,86714.06,Average Amount,1,Low,1,0,85869.89,Good,1
15795488,Beneventi,773,Good,Spain,Male,52,Senior,2,New,0,Zero Amount,2,Average,1,0,57337.79,Average,0
15581551,Yobachukwu,850,Excelent,Spain,Male,41,Adult,8,old,132838.07,Good,1,Low,1,1,175347.28,Excelent,0
15632051,Douglas,550,Good,Germany,Female,42,Adult,10,old,128707.31,Good,1,Low,1,0,63092.65,Average,1
15780409,Egobudike,783,Good,France,Male,40,Adult,6,old,0,Zero Amount,2,Average,1,0,109742.55,Good,0
15572767,Shelby,777,Good,France,Male,29,Adult,2,New,0,Zero Amount,2,Average,1,0,124489.88,Excelent,0
15590337,Golubov,659,Good,France,Male,29,Adult,6,old,123192.12,Good,1,Low,1,1,56971.41,Average,1
15634551,Williamson,727,Good,Germany,Male,46,Adult,3,New,115248.11,Good,4,Excelent,1,0,130752.01,Excelent,1
15669290,Fan,603,Good,France,Male,38,Adult,8,old,59360.77,Average Amount,1,Low,1,1,191457.06,Excelent,0
15621140,Nwebube,644,Good,Spain,Male,37,Adult,9,old,0,Zero Amount,2,Average,1,1,96442.86,Good,0
15613518,Bellucci,647,Good,France,Female,35,Adult,6,old,112668.7,Good,1,Low,0,1,122584.29,Excelent,0
15728043,Udinese,648,Good,Germany,Female,37,Adult,7,old,138503.51,Good,2,Average,1,0,57215.85,Average,0
15570073,Marian,721,Good,Spain,Male,57,Senior,1,New,0,Zero Amount,1,Low,1,1,195940.96,Excelent,0
15777033,Chizoba,524,Good,France,Male,29,Adult,7,old,0,Zero Amount,2,Average,1,1,105448.74,Good,0
15682454,McFarland,626,Good,France,Female,34,Adult,3,New,0,Zero Amount,2,Average,1,1,37870.29,Average,0
15758513,McDonald,569,Good,France,Male,43,Adult,7,old,0,Zero Amount,2,Average,1,0,52534.81,Average,0
15772604,Chiemezie,578,Good,Spain,Male,36,Adult,1,New,157267.95,Good,2,Average,1,0,141533.19,Excelent,0
15721715,Fane,769,Good,France,Female,40,Adult,9,old,133871.05,Good,1,Low,1,1,50568.02,Average,0
15688563,Marchesi,694,Good,Germany,Male,31,Adult,4,New,141989.27,Good,2,Average,1,0,26116.82,Low,0
15772009,Scott,664,Good,France,Female,41,Adult,5,New,0,Zero Amount,1,Low,1,1,152054.33,Excelent,0
